match id,team1,team1_id,team1_roster_ids,team2,team2_id,team2_roster_ids,winner,winner_id,toss winner,toss decision,venue,city,match_dt,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,Career_Wickets_Team1,Career_Wickets_Team2,Career_economy_Team1,Career_economy_Team2,Career_dots_Team1,Career_dots_Team2,Career_Fours_Team1,Career_Fours_Team2,Career_Six_Team1,Career_Six_Team2,Career_Wide_Team1,Career_Wide_Team2,Career_avg_Team1,Career_avg_Team2,Career_Wickets_Team1_1st,Career_Wickets_Team2_1st,Career_Wickets_Team1_2nd,Career_Wickets_Team2_2nd,Career_economy_Team1_1st,Career_economy_Team2_1st,Career_economy_Team1_2nd,Career_economy_Team2_2nd,Career_Wickets_Team1_recent,Career_Wickets_Team2_recent,Career_Eco_Team1_recent,Career_Eco_Team2_recent,Career_Eco_Team1_recent_1st,Career_Eco_Team2_recent_1st,Career_Eco_Team1_recent_2nd,Career_Eco_Team2_recent_2nd,Career_Wickets_Team1_recent_1st,Career_Wickets_Team2_recent_1st,Career_Wickets_Team1_recent_2nd,Career_Wickets_Team2_recent_2nd
9484712,Le Qs,40606,9320597.0:3585350.0:6460600.0:2083409.0:7511790.0:2097017.0:7507303.0:1547993.0:5554254.0:8131255.0:8907338.0,Mn Ss,44904,7864009.0:2263736.0:2231928.0:1613926.0:6249256.0:5017144.0:1627450.0:4533682.0:8109779.0:3468870.0:8986193.0,Le Qs,40606,Le Qs,bat,Gi Sm Le,Lahore,2023-03-18,night match,Pn Sr Le,2022/23,3828,0.631578947368421,0.6721311475409836,185.06666666666663,60.0,156.4,83.2,20.4,8.165904249477514,8.909107751196172,8.276571778868115,7.886060606060606,2.3797784136767186,2.448686868686869,0.869039548022599,1.3438383838383838,0.787570432119366,1.5255502392344498,1.2245836084819135,1.2951515151515152,40.4,9.0,43.2,12.6,8.220763548528765,8.931808333333333,8.206136306282948,9.166399159663865,13.6,11.4,8.613733333333334,9.148638888888888,10.275,10.711833333333333,8.038321428571429,8.600833333333332,6.2,6.0,10.6,5.4
9085495,He,7727,2076192.0:4223883.0:8271913.0:5241564.0:1482998.0:2020332.0:3162487.0:5788418.0:2173688.0:4626236.0:5652758.0,Le,8182,4685568.0:3085473.0:82228.0:1837205.0:2450895.0:6249256.0:4460070.0:4012203.0:8055417.0:3312350.0:4575878.0,He,7727,He,bat,En Bm,Birmingham,2022-07-16,night match,Vy Bt,2022,1161,1.0,1.3278688524590163,165.4,0.0,146.16666666666666,34.4,20.4,8.424307192807193,8.523381313131313,8.181824626985916,6.4080808080808085,2.3641784022429184,1.8271043771043771,1.1095104895104897,0.794949494949495,0.539311763505312,0.5539661319073084,1.333577390351584,1.0223905723905724,12.6,12.4,21.8,8.0,8.984472222222221,8.649366666666667,8.158904678362573,8.253363636363636,11.8,8.0,8.170964285714286,9.974821428571428,10.1,9.2369,7.9622857142857155,9.878,2.8,5.4,9.8,3.2
9097108,Id,216,2124002.0:2123974.0:7695666.0:6729862.0:6496412.0:2921680.0:7036812.0:2124569.0:3685100.0:2436426.0:6496482.0,Ud Ab Es,202,8688952.0:3743151.0:8250115.0:2154669.0:8463783.0:8375513.0:1604588.0:2691688.0:1718443.0:7412922.0:8426291.0,Ud Ab Es,202,Id,bat,Al At Ct Gd On Ct My Tf 1,Al Amarat,2022-02-24,day match,Ud Ab Es tr of On,2021/22,23736,1.1428571428571428,0.7530864197530864,156.26666666666668,0.0,141.15,18.8,6.8,8.398996336996337,8.747,7.837629037629038,7.2,2.037096237096237,2.2,0.7289044289044287,1.0666666666666667,0.7064269064269064,1.1,1.1095071595071597,1.3333333333333335,10.2,0.8,8.6,6.4,8.530304945054946,9.25,7.9785555555555545,8.497466666666666,6.0,6.8,8.287142857142857,8.253,8.6835,9.25,7.625333333333333,7.9696,3.6,0.8,2.6,6.4
9516660,Ka Kt Rs,30400,2089079.0:6818622.0:5959834.0:4231702.0:5061748.0:1934099.0:1613919.0:3326980.0:7558886.0:9188528.0:8465057.0:7758638.0,Ss Hd,36014,7491294.0:2789079.0:3127354.0:4203499.0:6381962.0:3057312.0:8228408.0:4874820.0:2282125.0:7570107.0:7860439.0:5618038.0,Ka Kt Rs,30400,Ka Kt Rs,bat,Rv Gi Il Sm Ul Hd,Hyderabad,2023-05-04,night match,In Pr Le,2023,13880,0.7333333333333333,0.5121951219512195,181.8,60.0,185.75,49.0,28.2,9.21817555105713,8.572131997810619,8.69406361612244,8.476446733532123,2.8668552036199095,2.702657630794253,1.1441880341880342,1.0245240805999818,0.8183877233877233,1.0137279163797517,1.0383076074252544,1.0176769374416432,26.0,17.6,24.0,11.0,9.792962507427214,8.6325,9.320013005050503,8.355021212121212,6.4,5.6,10.620771428571427,9.306666666666667,12.0075,9.416666666666668,10.7165,9.2978,3.8,4.0,3.2,3.0
8938355,Ed,20,2089079.0:2162782.0:1655436.0:4685568.0:2827327.0:62432.0:6381962.0:2022957.0:2157770.0:3312350.0:3231437.0,Ia,55,238727.0:6521080.0:1776627.0:3125562.0:4497646.0:210328.0:1642738.0:2733380.0:4859490.0:8228100.0:8725709.0,Ed,20,Ed,bat,Tt Be Nm,Nottingham,2022-07-10,day match,Ia tr of Ed,2022,251,1.6666666666666667,0.4059405940594059,163.26666666666668,20.0,144.36666666666667,40.6,44.6,8.412642203429238,9.796969942338364,7.7445975118123895,8.833421666053246,2.2249012251782205,2.516496135443504,0.8932370871574999,1.075205496258128,0.6177755665808897,0.747338976812661,1.160423078590316,1.3581695497484971,22.0,24.4,18.6,20.2,7.979073013415892,7.879129148629149,8.916860644257703,9.527157142857144,12.6,10.8,8.543214141414142,12.004333333333332,8.573744444444445,8.43881746031746,9.564914285714286,11.901714285714286,8.0,7.0,5.0,7.2
9087217,Aa,27,1539236.0:7537004.0:1907163.0:1870357.0:2275097.0:2275195.0:1611364.0:3429236.0:1905847.0:2656541.0:2018001.0,An,293,6818622.0:4980926.0:6450576.0:2464349.0:181404.0:3668356.0:5736100.0:5554254.0:5554142.0:6818776.0:6819238.0,Aa,27,An,field,Ae Ol,Adelaide,2022-11-04,night match,An tr of Aa,2022/23,930,2.2857142857142856,2.9047619047619047,161.6,0.0,156.33333333333334,43.2,64.8,8.997989743589745,7.713166737408036,8.396736928913079,8.366030411249076,2.649266888150609,2.2207125585224055,1.2526947055912914,0.7232612968866701,0.740358803986711,0.545917837114781,1.2080032986970146,1.1025293255131965,28.0,25.2,15.2,39.6,9.458142031171445,8.43870459770115,8.747888842581565,7.407466873770322,6.8,10.0,10.682514285714287,8.401667532467531,11.1025,8.559285714285714,9.824833333333334,8.086033333333333,3.8,3.8,3.4,6.4
9256393,Nw Zd,48,6718326.0:2653993.0:1945355.0:5764576.0:3069954.0:2486896.0:2288789.0:3913475.0:1626561.0:1945397.0:5984376.0,Pn,62,2263736.0:2437021.0:1637320.0:2437049.0:8180570.0:3459623.0:3364234.0:6460614.0:8298779.0:8106629.0:8131255.0,Pn,62,Pn,field,Hy Ol Ch,Christchurch,2022-10-14,day match,Pn tr of Nw Zd,2022/23,664,1.1666666666666667,2.463414634146341,166.66666666666666,50.0,156.63333333333333,49.8,31.8,8.7297968661773,8.660942474700441,8.420958189511273,6.854579872105296,2.4998526526394245,2.026838269075557,1.0908832448147896,1.076120196187993,0.8334581658750457,0.4890730738188364,1.2874749797411276,0.7938396970261378,23.2,17.6,26.6,14.2,8.517975369458128,8.69092239010989,9.275755636070855,8.762683954933955,4.8,7.6,9.795533333333333,7.9434569930069925,9.76,8.6875,9.063285714285715,7.489999999999999,2.6,3.8,3.6,3.8
9299345,Ka,195,7753696.0:173277.0:2436125.0:1872198.0:7753605.0:3330725.0:8246573.0:4038873.0:2159618.0:3081147.0:1670297.0,Nl,237,7507408.0:8737329.0:1633813.0:5562962.0:7507429.0:8487380.0:4908532.0:5604738.0:7634192.0:6722540.0:4908518.0,Nl,237,Ka,bat,Ga Cb Gd Ni,Nairobi,2022-08-28,day match,Nl tr of Ka,2022,4913,0.5,0.0123456790123456,130.0,0.0,131.5,1.0,8.6,4.2,10.287185185185185,9.4,10.43941798941799,1.2,2.4074074074074074,0.4,1.457142857142857,0.6,0.1738095238095238,1.0,1.3944444444444444,0.0,5.6,1.0,3.75,0.0,10.308333333333334,4.2,2.681111111111111,1.0,2.0,4.2,10.5,0.0,10.5,4.2,2.6175,0.0,2.0,1.0,2.75
9085131,Ye,10618,1762060.0:6718326.0:3294444.0:6381962.0:6460614.0:6095508.0:5367676.0:5361166.0:8050160.0:4527942.0:8027396.0,De,6698,1637320.0:2433640.0:325814.0:4170186.0:6718788.0:3991700.0:2872225.0:8146998.0:4613580.0:7288490.0:6005866.0,De,6698,De,field,Qs Pk Cd,Chesterfield,2022-06-18,day match,Vy Bt,2022,1511,1.1,1.0,160.26666666666668,50.0,,19.2,14.4,9.402884615384616,10.772763492063493,6.011053361053362,6.531428571428572,1.8984234234234232,2.3380952380952382,1.0648648648648649,0.5223809523809524,0.5582813582813584,0.5252380952380953,1.016216216216216,1.1028571428571428,9.4,6.4,10.4,8.2,9.413599999999999,11.75,9.390714285714285,8.387713636363637,4.2,5.8,9.862714285714286,10.678277777777778,9.683666666666666,11.975,9.657380952380953,7.737,3.2,1.8,2.8,4.2
9087084,Si La,69,7200598.0:4403531.0:3260564.0:5490582.0:2398346.0:3061225.0:5490666.0:4365878.0:7968225.0:5490638.0:4403573.0,Aa,27,1539236.0:37351.0:1907163.0:2275195.0:2275097.0:6249256.0:1611364.0:3535853.0:2181157.0:3429236.0:2018001.0,Aa,27,Aa,field,Ph Sm,Perth,2022-10-25,night match,Si La tr of Aa,2022/23,23841,0.7777777777777778,2.463414634146341,159.53333333333333,20.0,151.375,22.4,33.6,8.595747860962568,9.234306666666667,7.0257118080647505,8.806587301587301,2.1844162395632987,2.349126984126984,0.7315432143373319,1.2038095238095239,0.7000643156525509,0.8553081232492996,0.9437996820349761,1.141031746031746,12.4,20.0,10.0,13.8,7.639436507936509,9.40369645550528,9.528257936507936,8.674038235294116,4.8,5.8,7.8066666666666675,9.997857142857143,8.113333333333333,10.133333333333333,7.25,9.583333333333334,3.6,3.8,1.8,2.4
9262021,Ja Ts,36098,4690258.0:3761246.0:5742470.0:4690104.0:5744780.0:1613898.0:1594319.0:5509524.0:2036649.0:4239794.0:3023383.0,St Ks ad Ns Ps,38814,363047.0:3023320.0:7494668.0:1942317.0:6401800.0:360086.0:2294823.0:4171691.0:9061135.0:6706062.0:4019259.0,Ja Ts,36098,St Ks ad Ns Ps,field,Wr Pk Be St Ks,Basseterre,2022-08-31,night match,Cn Pr Le,2022,4045,1.5714285714285714,0.6721311475409836,173.5,50.0,157.46666666666667,28.0,26.6,8.761316516629158,9.421904749246854,7.884411068983463,6.936345915293285,2.349704892439326,2.5845472266524903,1.1310912525428656,1.3591617933723197,1.0845244081290593,0.9374977848662057,0.9658702513466206,1.1965798334219386,14.6,15.4,13.4,11.4,8.568765734265735,8.85651111111111,8.708558543417368,12.4401,3.4,6.4,9.64990476190476,9.404722222222222,9.432833333333331,8.884714285714285,9.555333333333333,12.782933333333334,3.0,4.8,2.6,3.2
9377248,Wt Is,41,4690258.0:2436405.0:2331475.0:4230127.0:5742470.0:4739552.0:5744850.0:3150720.0:2740408.0:3715697.0:3468870.0,Sh Aa,34,2654014.0:1884973.0:2231928.0:2252452.0:4203499.0:3057312.0:4874820.0:1858961.0:2658445.0:3851518.0:2654028.0,Sh Aa,34,Sh Aa,field,St Pk Cn,Centurion,2023-03-26,day match,Wt Is tr of Sh Aa,2022/23,6327,0.5833333333333334,0.5121951219512195,170.33333333333334,40.0,168.125,46.0,46.4,9.590760013860013,8.163324771524772,8.137947232947232,8.48034987400659,2.31527027027027,2.4343923240938166,1.3492411642411644,1.0369974801318085,1.698118503118503,0.9893050978871873,1.1582432432432435,1.131571040899399,25.6,23.4,20.4,23.6,10.53580130718954,7.996486885663356,9.539312433771162,8.650410422910422,5.8,9.2,11.97619696969697,8.407027777777778,12.851666666666665,7.3875,9.502666666666666,9.3278,3.4,4.8,3.6,4.8
9077025,Fe Bl,47529,3849663.0:363173.0:4403419.0:393014.0:393182.0:6930230.0:360086.0:2875368.0:6818776.0:6149268.0:6529354.0,Ca Vs,40298,3758565.0:8129680.0:1965151.0:313809.0:62432.0:1613919.0:6965272.0:4731628.0:392888.0:2316327.0:6528668.0,Fe Bl,47529,Ca Vs,field,Se Ba Nl Sm Mr,Dhaka,2022-02-14,night match,Bh Pr Le,2021/22,14188,0.5,1.6557377049180328,150.125,50.0,133.33333333333334,29.8,27.0,9.324086363636363,7.726066235106484,7.86875,9.066347687400318,1.9899999999999998,1.7578149920255182,0.9787500000000001,1.160577915376677,0.8636363636363636,0.5032367013791161,1.2012500000000002,1.407017543859649,12.2,13.0,17.6,14.0,9.295339285714286,8.207019607843137,8.830313157894738,7.764411764705882,10.0,9.0,9.147657142857144,7.858761904761906,8.7925,8.535666666666668,8.894833333333334,7.399333333333333,1.8,3.0,8.2,6.0
9407789,Ds Sr Gs,48936,2654014.0:4223883.0:3057312.0:2157770.0:4887336.0:4166882.0:4739580.0:2294823.0:1874081.0:3818282.0:3231437.0,Pa Cs,48929,4685568.0:4403531.0:3406717.0:2231928.0:319948.0:2486896.0:3747764.0:4239794.0:4888414.0:3513362.0:6496482.0,Ds Sr Gs,48936,Pa Cs,field,St Pk Cn,Centurion,2023-02-05,day/night match,S0,2022/23,6327,1.1875,0.3442622950819672,170.0,0.0,158.125,40.6,27.2,9.057166666666667,8.129275757575758,7.571706626706626,7.878787878787878,2.375558608058608,2.069047619047619,1.0863053613053615,0.9093506493506494,0.9896886446886448,0.696060606060606,1.138962703962704,1.1005627705627705,20.4,15.4,20.6,11.8,9.169347763347764,8.032722222222223,9.088467988533207,8.240105494505496,5.4,7.0,10.303,8.304377777777777,10.570333333333334,8.171342857142857,8.9388,8.597733333333332,3.0,5.6,3.2,2.6
9680306,Be Ky,49657,8438926.0:3585350.0:2104409.0:5490666.0:5490624.0:3459623.0:348361.0:4857838.0:2296195.0:2270519.0:6818776.0,Ja Ks,47501,2286472.0:5490582.0:6818622.0:8067002.0:298612.0:2252452.0:2523205.0:1634611.0:7968225.0:5551062.0:6686658.0,Be Ky,49657,Ja Ks,field,R Pa Sm Co,Colombo,2023-08-17,night match,La Pr Le,2023,7041,1.0,1.9523809523809523,158.8,100.0,133.26666666666668,31.4,31.2,9.53806297134238,8.964454545454545,6.858383609854198,7.734545454545454,2.0527777777777776,2.2808080808080806,1.0103663901458018,0.7940404040404041,0.6492269984917043,0.8057575757575759,1.1356617647058822,1.093737373737374,15.6,17.0,15.8,14.4,8.470944581280788,8.69671111111111,10.266566666666666,8.59272752247752,4.6,6.0,9.602333333333332,8.555901298701299,8.9125,8.208833333333335,9.067,8.621500000000001,2.8,3.8,1.8,2.4
9684800,Tl Nu,15301,5038018.0:7341942.0:3339160.0:8059029.0:7341704.0:5038046.0:7341186.0:9245319.0:4118309.0:4149158.0:7758638.0:5618038.0,Ma Ph,13957,7883588.0:4760328.0:5765934.0:5959834.0:8228044.0:6598556.0:9455417.0:4859490.0:8118914.0:7581244.0:5119680.0,Ma Ph,13957,Tl Nu,bat,Au Ct Ay Dn,Dehra Dun,2023-10-25,day/night match,Sd Mq Ai Ty,2023/24,22350,1.1,2.463414634146341,140.66666666666666,0.0,135.375,25.2,25.5,8.342909247757074,8.57180330634278,8.163933747412008,7.625253036437248,2.2429227053140095,2.3146718960863697,1.0033747412008283,0.9189861673414305,0.7152726017943409,0.38531123481781376,1.0559834368530019,0.8749156545209177,18.6,13.75,7.0,11.75,8.44952101010101,7.514087301587302,8.377651515151516,10.26175,1.6,2.25,8.433333333333334,11.414375,8.408,10.09375,8.900333333333332,11.5725,2.0,1.0,3.0,1.5
9076969,Fe Bl,47529,3849663.0:363173.0:2875368.0:393014.0:6930230.0:360086.0:4403419.0:393182.0:6818776.0:6149268.0:6529354.0,St Ss,45072,319948.0:2662491.0:1884672.0:74087.0:3850944.0:2308928.0:2875389.0:6928802.0:3108958.0:3127683.0:8446388.0,Fe Bl,47529,St Ss,field,St Il Ct Sm,Sylhet,2022-02-08,night match,Bh Pr Le,2021/22,10961,0.5,81.0,143.14285714285714,0.0,156.75,29.0,4.0,8.666097902097903,10.931666666666665,8.000413564929694,7.3,1.8452026468155502,3.033333333333333,0.9371381306865179,1.3,0.8623543123543124,1.025,1.338626964433416,0.8583333333333332,12.2,3.4,16.8,0.8,9.295339285714286,9.057954545454546,8.067377777777779,12.610000000000001,9.2,2.2,8.436333333333334,10.931666666666665,8.7925,8.9875,8.063500000000001,12.610000000000001,1.8,2.2,7.4,0.8
9457545,St Ss,45072,4403419.0:5516720.0:6930230.0:4879426.0:392216.0:1594319.0:1634611.0:7976653.0:392062.0:2036649.0:8144429.0,Rr Rs,35790,6930580.0:2104332.0:5831622.0:298612.0:5736016.0:2437049.0:8127321.0:7866522.0:2875368.0:8131255.0:6486416.0,Rr Rs,35790,Rr Rs,field,St Il Ct Sm,Sylhet,2023-01-27,day/night match,Bh Pr Le,2022/23,10961,0.5714285714285714,1.196985370178809,171.125,0.0,163.25,26.6,29.0,9.289171893147504,9.696924563359346,8.01170731707317,8.396558096558097,2.4816439657903073,3.063099219620959,1.780952380952381,1.299442586399108,0.7904497941083307,1.191857744031657,1.169368598880794,1.0917452569626485,13.2,17.4,13.8,11.8,7.780107843137256,10.424800000000001,10.605833333333333,8.204568100358426,5.4,7.0,8.560333333333334,12.574000000000002,7.595266666666667,14.1125,9.425,8.213666666666667,4.2,4.2,1.6,3.2
9433906,St,9701,6139370.0:7694581.0:3294444.0:3239102.0:4817000.0:2535420.0:5288226.0:3252395.0:3546297.0:3913475.0:9344117.0,Sy,9876,6282856.0:1798705.0:2089079.0:4640824.0:7672657.0:3851658.0:3573723.0:2022957.0:2790675.0:4433120.0:7276380.0,St,9701,Sy,field,En Bm,Birmingham,2023-07-15,day match,Vy Bt,2023,1161,0.7333333333333333,1.0,169.53333333333333,40.0,166.26666666666668,45.2,58.0,8.534840943738658,9.236130952380952,7.366715927750411,7.392915095240677,2.1110289516895686,2.98391472868217,1.1280796819635295,0.9725787778113361,0.45276683087027914,0.657058058220849,1.3498620689655172,1.253926887066422,25.8,30.4,19.4,27.6,8.915752978600349,10.285051184926186,8.533041625041625,8.6506797641383,11.2,11.0,8.154892063492065,9.573209523809524,8.885333333333334,11.3476,8.234166666666667,9.048869047619046,7.4,3.2,4.4,9.8
9290938,An,293,5554212.0:6818622.0:6450576.0:3668356.0:181404.0:5554254.0:5554282.0:2228386.0:5554142.0:6818776.0:6819238.0,Si La,69,7200598.0:4403531.0:5490582.0:2420760.0:3061225.0:2398346.0:5490666.0:4365878.0:7968225.0:5508488.0:5551062.0,Si La,69,Si La,field,Sh Ct Sm,Sharjah,2022-09-03,night match,Si La tr of Ud Ab Es,2022,5949,0.5833333333333334,1.0,154.93333333333334,0.0,133.8,59.2,13.4,7.306803518821605,8.910561624649862,8.333462386591298,7.166589861751151,2.1153876182224116,2.4535944700460823,0.7500050658561297,0.9987891930965935,0.5522560939269325,0.43290864732989964,1.1444859645986054,0.8657766332339387,24.0,7.0,35.4,6.8,7.685117171717172,8.586063492063492,7.132101490514906,7.8615385154061626,11.0,1.4,7.175472727272727,9.540000000000001,6.990333333333334,8.983333333333333,7.574,8.432500000000001,3.8,1.0,8.8,1.2
9152352,Nw Zd,48,1585457.0:6718326.0:5764576.0:2672214.0:2486896.0:2288789.0:3083632.0:3519011.0:3913475.0:3456424.0:6718396.0,Sd,223,4702648.0:1627058.0:2904824.0:178443.0:2920889.0:6112406.0:2904775.0:4613580.0:2904803.0:4702774.0:5258070.0,Nw Zd,48,Sd,field,Ge Ct Cb Gd Rn Pe Eh,Edinburgh,2022-07-27,day match,Nw Zd tr of Sd,2022,1672,3.333333333333333,61.0,154.8,100.0,149.0,43.0,8.4,8.824921456216739,9.045952380952382,7.41342041466495,8.20944741532977,1.9078011549164373,2.1684491978609626,0.9940898144962821,1.1831678125795773,0.7170270367249569,0.915151515151515,1.2124657354580628,1.0896103896103895,22.2,4.2,23.0,4.4,8.566761904761904,9.054333333333332,9.332263859649123,9.370142857142858,7.6,6.4,9.455048484848485,9.076396825396825,8.678799999999999,9.056833333333334,9.457566666666667,9.5598,3.6,3.6,4.4,3.0
9084837,Dm,6838,3293520.0:7651650.0:6257698.0:3490108.0:4174932.0:3622807.0:2100524.0:6402374.0:3218340.0:3216569.0:7089858.0,Ye,10618,1762060.0:6718326.0:2157770.0:6381962.0:6095508.0:3620742.0:5367676.0:1711492.0:6347256.0:8050160.0:4527942.0,Ye,10618,Dm,bat,Hy Ls,Leeds,2022-06-03,day/night match,Vy Bt,2022,1266,1.0,41.0,177.66666666666666,100.0,162.80769230769232,21.2,25.0,10.673938311688312,9.589408424908424,7.003030303030303,6.465750915750915,2.5574675324675327,2.071172161172161,1.0179653679653682,1.1467399267399268,0.6054112554112553,0.6154761904761905,1.0448051948051948,1.1477655677655678,6.6,11.8,14.6,13.4,12.325,9.485944444444446,9.254774725274725,9.580703081232492,5.0,2.4,10.4995,11.225214285714287,13.470499999999998,9.938666666666666,9.010666666666667,12.341714285714286,1.0,1.6,4.2,3.4
9087063,Pn,62,2263736.0:2437021.0:1637320.0:3364234.0:6460614.0:8180570.0:2437049.0:3459623.0:7507303.0:8131255.0:8106629.0,Ia,55,2954769.0:238727.0:1776627.0:3125562.0:3882850.0:4377610.0:210328.0:184960.0:3373285.0:2282125.0:7881845.0,Ia,55,Ia,field,Me Ct Gd,Melbourne,2022-10-23,night match,Pn tr of Aa,2022/23,440,0.7391304347826086,0.5061728395061729,167.2,66.67,165.53333333333333,42.0,42.6,8.725636142606154,11.753583333333333,8.398854174623787,8.923555869655733,2.462328062536603,2.3112632305568335,1.0916426043337661,1.1569657922994323,0.660614780783599,0.7741194968553458,1.0303035164107657,1.072156991650779,23.6,22.0,18.4,20.6,8.676490261590262,7.606630647130648,9.016239510489509,11.887504273504273,10.4,10.8,7.9212393162393155,13.213454545454544,8.441666666666666,7.984166666666667,7.62,13.329666666666668,5.2,5.6,5.2,6.4
9587066,Ja Ts,36098,4690258.0:5744780.0:3023376.0:1613898.0:1594319.0:4690104.0:5509524.0:3150720.0:2036649.0:9266193.0:5471948.0,To Kt Rs,36126,1585457.0:1613919.0:4230127.0:1613926.0:1934099.0:6496412.0:3715697.0:6489846.0:7759443.0:8851030.0:9061135.0,To Kt Rs,36126,To Kt Rs,field,Bn La Sm Ta Td,Tarouba,2023-09-09,night match,Cn Pr Le,2023,14300,0.6,0.5061728395061729,165.0,25.0,140.375,45.0,55.8,8.288320706112357,10.49955879120879,8.60332834991279,8.61531521876182,2.3447563874034465,2.0847352162400705,0.9980570409982175,1.7662121212121211,1.4132884825484446,1.253360805860806,1.4819964349376114,1.253013176144244,19.8,29.8,25.2,26.0,9.312889377289377,10.720101328903656,8.037481045751635,9.6178770008591,3.2,10.4,9.3875,10.195866666666667,9.516,10.775,8.722333333333333,8.782562271062272,1.6,3.6,3.8,8.2
8887857,Sy Ss,33956,7620283.0:7869987.0:4002340.0:41740.0:34061.0:7880018.0:2790675.0:8146998.0:4756982.0:1905966.0:49496.0,Be Ht,33921,7620269.0:2286472.0:5515922.0:3651472.0:5786766.0:3114803.0:4967738.0:2633196.0:3890984.0:4132295.0:5419546.0,Sy Ss,33956,Be Ht,field,Be Ct Gd Wa Be,Brisbane,2022-01-19,day match,Bg Bh Le,2021/22,1476,0.9090909090909092,2.9047619047619047,169.73333333333332,66.67,164.0,24.6,17.4,8.142306903622693,10.07102038429407,7.145739348370927,7.05764025448236,2.2496240601503756,1.8751069982648931,0.8653337890179996,1.3699826489300173,0.41106934001670836,0.7586736070946597,1.3204716336295284,1.2202814729130518,13.8,9.8,10.8,7.8,7.875583333333333,8.536905555555554,8.611619047619048,10.26738888888889,11.8,8.4,7.775790404040403,9.928178571428571,7.85,7.894299999999999,7.965542857142857,10.4733,4.0,4.2,8.0,4.2
9433710,Le,8182,4685568.0:2162782.0:2827327.0:2672214.0:2450895.0:82228.0:1837205.0:4425224.0:8055417.0:4012203.0:3312364.0,De,6698,2433640.0:7295028.0:8180570.0:325814.0:4170186.0:6718788.0:3991700.0:4517246.0:6060844.0:6005866.0:8907338.0,Le,8182,De,field,Od Td Mr,Manchester,2023-06-23,day/night match,Vy Bt,2023,538,1.0,0.6721311475409836,164.46666666666667,100.0,150.06666666666666,36.2,24.6,9.869326250954929,9.886026984126984,5.48051228523874,6.976005680049798,1.8852276296592911,2.536111111111111,0.8603983288569859,0.842806567071273,0.6849969146132284,0.7118783068783068,0.878874757066502,1.1961309523809525,21.4,12.4,14.8,13.4,9.219390730837791,10.162833333333333,10.205721212121212,10.22717777777778,6.8,9.8,10.7566,10.152144444444444,9.172366666666667,11.225,10.739,9.775119047619047,3.8,3.0,3.2,7.0
9128713,Rl Cs Be,30393,1776627.0:313809.0:5765934.0:2275195.0:210328.0:5972868.0:8117990.0:5490666.0:2733380.0:2018001.0:6586824.0,Ss Hd,36014,7491294.0:1945355.0:3127354.0:4203499.0:4230127.0:3693654.0:2642751.0:7860439.0:2282125.0:8725709.0:6819238.0,Rl Cs Be,30393,Rl Cs Be,bat,We Sm Mi,Mumbai,2022-05-08,day/night match,In Pr Le,2022,5004,0.9375,0.6721311475409836,156.0,50.0,168.4,31.4,14.6,7.78452946001367,8.614309523809522,7.730416445153287,9.317619047619049,2.0665051517683097,3.0961904761904764,0.9127662590820484,0.9711904761904762,0.5384223184223184,0.9322619047619047,1.0816941343257134,1.04,20.2,10.2,11.2,5.2,7.779842543859649,9.160378787878788,7.941208874458875,7.864833333333334,6.0,5.4,8.316099206349206,10.873000000000001,8.180333333333333,10.873000000000001,8.389333333333333,7.663666666666666,3.2,5.0,2.8,2.6
9680271,Ja Ks,47501,7882328.0:6818622.0:2286472.0:8067002.0:298612.0:2252452.0:2523205.0:1634611.0:7968225.0:5551062.0:6686658.0,Ge Ts,49650,2398346.0:4381761.0:2659243.0:393014.0:3061225.0:8504782.0:1881193.0:6471870.0:3497171.0:5490638.0:2654028.0,Ge Ts,49650,Ja Ks,bat,R Pa Sm Co,Colombo,2023-08-13,day match,La Pr Le,2023,7041,0.8333333333333334,0.611709874745121,153.4,100.0,139.13333333333333,30.6,44.6,8.952869841269841,8.559431168831168,7.887496947496947,8.135556206088994,2.260781440781441,1.796447200340643,0.8131746031746031,1.0240584415584415,0.8317826617826618,0.9390909090909092,1.1346520146520145,1.1668155205450286,17.0,20.0,14.0,24.6,8.69671111111111,9.279191176470588,8.699983333333334,8.632936507936508,5.4,3.0,8.672099999999999,8.083666666666666,8.208833333333335,9.486,9.677809523809524,8.217,3.8,4.4,2.4,2.4
9433612,Le,8182,4685568.0:2162782.0:2450895.0:1837205.0:2672214.0:4425224.0:8055417.0:2827327.0:4012203.0:3312364.0:7068858.0,We,10576,3298427.0:7773338.0:3519011.0:3681957.0:7671313.0:2922611.0:5320118.0:4533682.0:6005838.0:7661996.0:6240632.0,We,10576,Le,bat,Cy Gd Nw Rd Wr,Worcester,2023-06-20,day/night match,Vy Bt,2023,1525,1.2727272727272727,1.9523809523809523,163.73333333333332,75.0,166.04545454545453,36.0,27.8,9.989912499999999,8.561908322981365,5.922564102564103,7.0947950310559005,2.2296153846153848,2.013291925465839,0.8398045905707197,1.155776397515528,0.6975961538461538,0.6045465838509317,0.9631730769230769,1.177639751552795,21.4,12.6,14.6,15.2,9.790299821746881,9.245365384615386,10.385758333333333,7.97022962962963,6.6,9.2,10.140555555555556,8.504035714285715,10.034866666666668,9.260666666666665,10.366666666666667,7.8363,3.6,3.2,3.2,6.8
